"Title","Features.Handheld?","Features.Max Players","Features.Multiplatform?","Features.Online?","Metadata.Genres","Metadata.Licensed?","Metadata.Publishers","Metadata.Sequel?","Metrics.Review Score","Metrics.Sales","Metrics.Used Price","Release.Console","Release.Rating","Release.Re-release?","Release.Year","Length.All PlayStyles.Average","Length.All PlayStyles.Leisure","Length.All PlayStyles.Median","Length.All PlayStyles.Polled","Length.All PlayStyles.Rushed","Length.Completionists.Average","Length.Completionists.Leisure","Length.Completionists.Median","Length.Completionists.Polled","Length.Completionists.Rushed","Length.Main + Extras.Average","Length.Main + Extras.Leisure","Length.Main + Extras.Median","Length.Main + Extras.Polled","Length.Main + Extras.Rushed","Length.Main Story.Average","Length.Main Story.Leisure","Length.Main Story.Median","Length.Main Story.Polled","Length.Main Story.Rushed"
"The BIGS","True","4","True","True","Action,Simulation,Sports","True","2K","True","80","0.16","22.95","PlayStation 3","T","True","2007","16.816666666666666","30.066666666666666","10.133333333333333","4","6.916666666666667","46.68333333333333","46.68333333333333","46.68333333333333","1","46.68333333333333","0.0","0.0","0.0","0","0.0","6.866666666666667","11.7","0.5333333333333333","3","2.033333333333333"
"Stuntman: Ignition","True","4","True","True","Action,Racing / Driving","True","THQ","True","76","0.16","16.95","PlayStation 3","E","True","2007","8.2","11.133333333333333","6.333333333333333","10","5.8","13.1","14.516666666666667","15.0","3","11.683333333333334","6.333333333333333","6.416666666666667","6.333333333333333","2","6.25","6.016666666666667","7.816666666666666","5.266666666666667","5","5.0"
"Mortal Kombat: Armageddon","True","4","True","True","Action,Racing / Driving","True","Midway","True","71","0.16","24.95","Nintendo Wii","E","True","2007","13.133333333333333","22.866666666666667","8.333333333333334","17","8.366666666666667","27.5","31.25","27.5","2","23.75","16.45","24.683333333333334","12.316666666666666","5","10.183333333333334","8.6","11.15","8.0","10","7.15"
"Def Jam: Icon","True","2","True","True","Action","True","EA","True","68","0.16","16.95","PlayStation 3","E","True","2007","8.0","8.25","8.0","2","7.75","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","8.0","8.25","8.0","2","7.75"
"Soulcalibur Legends","True","2","True","True","Action","True","Namco","True","52","0.16","16.95","Nintendo Wii","E","True","2007","10.033333333333333","15.05","9.25","6","5.816666666666666","0.0","0.0","0.0","0","0.0","4.866666666666667","6.3","4.866666666666667","2","3.4333333333333336","12.6","16.0","10.483333333333333","4","10.266666666666667"
"Surf's Up","True","2","True","True","Sports","True","Ubisoft","True","64","0.16","16.95","Nintendo Wii","T","True","2007","1.2833333333333332","1.6166666666666667","1.2833333333333332","2","0.9666666666666667","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","1.2833333333333332","1.6166666666666667","1.2833333333333332","2","0.9666666666666667"
"Planet Puzzle League","True","1","True","True","Strategy","True","Nintendo","True","86","0.16","17.95","Nintendo DS","E","True","2007","0.31666666666666665","0.31666666666666665","0.31666666666666665","1","0.31666666666666665","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.31666666666666665","0.31666666666666665","0.31666666666666665","1","0.31666666666666665"
"DiRT","True","1","True","True","Racing / Driving,Simulation,Sports","True","","True","83","0.16","17.95","PlayStation 3","E","True","2007","16.033333333333335","35.25","13.0","34","10.75","39.0","47.25","38.0","3","30.75","15.083333333333334","20.266666666666666","14.0","13","11.633333333333333","12.9","17.45","12.883333333333333","18","9.95"
"TMNT","True","1","True","True","Action","True","Ubisoft","True","60","0.16","17.95","Nintendo Wii","E","True","2007","4.916666666666667","6.466666666666667","5.0","32","3.466666666666667","5.183333333333334","6.166666666666667","5.0","10","4.4","5.5","6.8","5.75","4","4.05","4.65","5.466666666666667","4.75","18","3.35"
"Soldier of Fortune: Payback","True","1","True","True","Action","True","Activision","True","50","0.16","13.95","X360","M","True","2007","3.783333333333333","5.75","3.25","16","2.6","0.0","0.0","0.0","0","0.0","7.0","7.5","7.0","2","6.5","3.3333333333333335","4.083333333333333","3.0","14","2.4333333333333336"
"Dynasty Warriors: Gundam","True","2","True","True","Action","True","Namco","True","60","0.15","22.95","PlayStation 3","E","True","2007","62.06666666666667","94.35","50.8","16","32.71666666666667","100.88333333333334","116.6","101.0","6","80.5","49.75","66.3","47.5","4","34.3","31.466666666666665","42.93333333333333","37.06666666666667","6","21.633333333333333"
"Disney Pirates of the Caribbean: At World's End","True","2","True","True","Action","True","Disney","True","55","0.15","14.95","PlayStation 3","M","True","2007","10.316666666666666","20.266666666666666","7.0","11","6.816666666666666","31.9","31.9","31.9","1","31.9","11.716666666666667","12.5","12.466666666666667","4","10.533333333333333","5.8","6.433333333333334","5.916666666666667","6","5.433333333333334"
"Bee Movie Game","True","2","True","True","Action","True","Activision","True","71","0.15","12.95","X360","T","True","2007","5.766666666666667","6.266666666666667","5.633333333333333","4","5.35","6.0","6.0","6.0","1","6.0","5.266666666666667","5.266666666666667","5.266666666666667","1","5.266666666666667","5.916666666666667","6.366666666666666","5.916666666666667","2","5.45"
"Dynasty Warriors: Gundam","True","2","True","True","Action","True","Namco","True","55","0.15","22.95","X360","M","True","2007","62.06666666666667","94.35","50.8","16","32.71666666666667","100.88333333333334","116.6","101.0","6","80.5","49.75","66.3","47.5","4","34.3","31.466666666666665","42.93333333333333","37.06666666666667","6","21.633333333333333"
"Golden Axe","True","2","True","True","Action","True","Sega","True","45","0.15","14.95","X360","M","True","2007","1.1833333333333333","3.4333333333333336","1.0","58","0.7","1.3833333333333333","1.7166666666666668","1.5","9","1.0333333333333334","1.1166666666666667","1.2166666666666668","1.0833333333333333","4","1.05","1.15","3.3666666666666667","0.75","45","0.6333333333333333"
"Dementium: The Ward","True","1","True","True","Action","True","","True","72","0.15","17.95","Nintendo DS","M","True","2007","4.016666666666667","5.25","4.0","9","3.2","4.116666666666666","5.15","3.5","5","3.1","0.0","0.0","0.0","0","0.0","3.8833333333333333","3.966666666666667","4.0","4","3.7333333333333334"
"Rondo of Swords","True","1","True","True","Role-Playing (RPG),Strategy","True","","True","69","0.15","19.95","Nintendo DS","E","True","2007","23.233333333333334","31.733333333333334","17.7","7","18.233333333333334","36.5","39.75","36.5","2","33.25","17.0","17.0","17.0","1","17.0","18.166666666666668","19.866666666666667","17.35","4","16.866666666666667"
"Disgaea: Afternoon of Darkness","True","1","True","True","Role-Playing (RPG),Strategy","True","","True","87","0.15","17.95","Sony PSP","M","True","2007","87.5","453.76666666666665","59.6","44","37.733333333333334","315.1","533.45","150.71666666666667","4","178.95","97.51666666666667","123.15","99.53333333333333","15","78.4","45.083333333333336","75.51666666666667","40.8","25","22.433333333333334"
"NASCAR 08","True","1","True","True","Racing / Driving,Sports","True","EA","True","57","0.15","14.95","PlayStation 3","M","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Dragon Quest Swords: The Masked Queen and the T...","True","1","True","True","Action","True","SquareEnix","True","65","0.15","16.95","Nintendo Wii","T","True","2007","12.016666666666667","22.116666666666667","9.3","19","8.816666666666666","11.316666666666666","11.316666666666666","11.316666666666666","1","11.316666666666666","17.366666666666667","24.383333333333333","13.0","7","11.583333333333334","8.683333333333334","10.133333333333333","8.5","11","7.783333333333333"
"Call of Juarez","True","1","True","True","Action","True","Ubisoft","True","71","0.15","14.95","X360","E","True","2007","8.633333333333333","20.8","8.2","98","6.75","11.216666666666667","21.85","9.833333333333334","13","8.75","9.0","11.0","9.0","26","8.0","7.916666666666667","10.733333333333333","8.0","59","6.516666666666667"
"College Hoops 2K8","True","1","True","True","Sports","True","2K","True","81","0.15","9.95","X360","M","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Eternal Sonata","True","1","True","True","Role-Playing (RPG)","True","Namco","True","79","0.15","27.95","X360","M","True","2007","38.15","117.95","33.7","132","23.95","70.66666666666667","132.85","60.766666666666666","14","48.85","41.3","67.68333333333334","39.45","50","31.683333333333334","29.133333333333333","43.166666666666664","30.0","68","20.783333333333335"
"Kingdom Under Fire: Circle of Doom","True","1","True","True","Action,Role-Playing (RPG)","True","Microsoft","True","55","0.15","14.95","X360","E","True","2007","107.83333333333333","240.7","55.0","6","44.7","184.33333333333334","275.8333333333333","119.0","3","92.83333333333333","76.0","76.0","76.0","1","76.0","9.0","9.5","9.0","2","8.5"
"Vampire Rain","True","1","True","True","Action","True","Microsoft","True","38","0.15","11.95","X360","T","True","2007","10.883333333333333","11.666666666666666","10.5","3","10.083333333333334","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","10.883333333333333","11.666666666666666","10.5","3","10.083333333333334"
"All-Pro Football 2K8","True","6","True","True","Sports","True","2K","True","73","0.14","9.95","PlayStation 3","T","True","2007","12.0","12.0","12.0","1","12.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","12.0","12.0","12.0","1","12.0"
"Mercury Meltdown","True","2","True","True","Strategy","True","","True","77","0.14","12.95","Nintendo Wii","E","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Conan","True","1","True","True","Action,Adventure","True","THQ","True","69","0.14","17.95","PlayStation 3","E","True","2007","7.183333333333334","13.283333333333333","6.0","28","5.566666666666666","16.5","18.25","16.5","2","14.75","7.666666666666667","8.6","8.75","3","6.716666666666667","6.3","8.766666666666667","6.0","23","5.35"
"Godzilla: Unleashed","True","1","True","True","Action","True","Atari","True","44","0.14","24.95","Nintendo Wii","E","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"NBA Live 08","True","1","True","True","Sports","True","EA","True","52","0.14","14.95","Nintendo Wii","M","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Conan","True","1","True","True","Action,Adventure","True","THQ","True","69","0.14","14.95","X360","E","True","2007","7.183333333333334","13.283333333333333","6.0","28","5.566666666666666","16.5","18.25","16.5","2","14.75","7.666666666666667","8.6","8.75","3","6.716666666666667","6.3","8.766666666666667","6.0","23","5.35"
"Spider-Man: Friend or Foe","True","2","True","True","Action","True","Activision","True","59","0.13","17.95","Nintendo Wii","T","True","2007","11.116666666666667","17.516666666666666","9.0","17","7.0","17.15","20.883333333333333","16.4","6","12.966666666666667","6.9","8.416666666666666","6.816666666666666","4","5.4","8.35","10.583333333333334","8.0","7","6.833333333333333"
"College Hoops 2K8","True","7","True","True","Sports","True","2K","True","82","0.12","12.95","PlayStation 3","M","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"NBA 08","True","4","True","True","Sports","True","Sony","True","63","0.12","9.95","PlayStation 3","M","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Thrillville: Off the Rails","True","4","True","True","Simulation,Strategy","True","","True","73","0.12","17.95","X360","E","True","2007","12.15","21.433333333333334","9.633333333333333","7","7.733333333333333","10.75","11.3","10.75","2","10.183333333333334","32.0","32.0","32.0","1","32.0","7.883333333333333","9.083333333333334","8.5","4","6.383333333333334"
"Geometry Wars: Galaxies","True","1","True","True","Action","True","","True","79","0.12","14.95","Nintendo DS","T","True","2007","18.5","22.75","18.5","2","14.25","0.0","0.0","0.0","0","0.0","27.0","27.0","27.0","1","27.0","10.0","10.0","10.0","1","10.0"
"Rayman Raving Rabbids","True","1","True","True","Action","True","Ubisoft","True","56","0.12","17.95","Nintendo DS","M","True","2007","6.7","8.216666666666667","6.183333333333334","27","5.133333333333334","8.1","8.55","8.1","2","7.65","8.266666666666667","9.1","8.133333333333333","8","6.766666666666667","5.8","6.95","6.0","17","4.866666666666667"
"WordJong","True","1","True","True","Strategy","True","","True","77","0.12","17.95","Nintendo DS","M","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Warhammer 40,000: Squad Command","True","1","True","True","Strategy","True","THQ","True","67","0.12","17.95","Sony PSP","T","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Beowulf: The Game","True","1","True","True","Action","True","Ubisoft","True","51","0.12","12.95","PlayStation 3","T","True","2007","10.85","14.233333333333333","8.083333333333334","5","7.816666666666666","0.0","0.0","0.0","0","0.0","8.083333333333334","8.083333333333334","8.083333333333334","1","8.083333333333334","11.533333333333333","15.0","10.5","4","8.6"
"The Golden Compass","True","1","True","True","Action","True","Sega","True","40","0.12","12.95","PlayStation 3","M","True","2007","8.566666666666666","12.133333333333333","7.0","5","6.383333333333334","0.0","0.0","0.0","0","0.0","16.5","16.5","16.5","1","16.5","6.583333333333333","7.1","6.983333333333333","4","5.883333333333333"
"Scarface: The World is Yours","True","1","True","True","Action,Racing / Driving","True","","True","71","0.12","22.95","Nintendo Wii","M","True","2007","24.783333333333335","32.45","23.066666666666666","25","18.3","29.55","34.88333333333333","28.0","8","23.633333333333333","25.5","31.133333333333333","23.066666666666666","11","21.133333333333333","17.116666666666667","19.45","17.133333333333333","6","14.9"
"Hot Wheels: Beat That!","True","1","True","True","Action,Racing / Driving","True","Activision","True","43","0.12","19.95","X360","T","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"NHL 2K8 ","True","1","True","True","Sports","True","2K","True","71","0.12","6.95","X360","T","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"NBA Street Homecourt","True","4","True","True","Sports","True","EA","True","81","0.11","14.95","PlayStation 3","E","True","2007","18.316666666666666","26.5","7.716666666666667","3","10.116666666666667","7.716666666666667","7.716666666666667","7.716666666666667","1","7.716666666666667","23.616666666666667","31.8","23.616666666666667","2","15.416666666666666","0.0","0.0","0.0","0","0.0"
"Geometry Wars: Galaxies","True","2","True","True","Action","True","","True","80","0.11","16.95","Nintendo Wii","T","True","2007","18.5","22.75","18.5","2","14.25","0.0","0.0","0.0","0","0.0","27.0","27.0","27.0","1","27.0","10.0","10.0","10.0","1","10.0"
"Final Fantasy: Crystal Chronicles - Echoes of Time","True","1","True","True","Action","True","SquareEnix","True","75","0.11","24.95","Nintendo DS","T","True","2007","17.933333333333334","23.316666666666666","18.366666666666667","17","14.45","27.0","27.0","27.0","1","27.0","22.6","25.633333333333333","22.966666666666665","4","19.383333333333333","15.616666666666667","17.833333333333332","15.7","12","13.2"
"Godzilla Unleashed: Double Smash","True","1","True","True","Action","True","Atari","True","28","0.11","17.95","Nintendo DS","T","True","2007","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"MX vs. ATV Untamed","True","1","True","True","Racing / Driving","True","THQ","True","61","0.11","17.95","Nintendo DS","E","True","2007","12.0","12.0","12.0","1","12.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","12.0","12.0","12.0","1","12.0"
